CattleNECSatifactionIndex,MSTBaldiol,MSTCaangol,MSTCattleNEC,MSTSangre,MSTSeeno,MSTSheepNEC,MSTTrees,SatisfactionMeanTreesInBaldiol,SatisfactionMeanTreesInCaangol,SatisfactionMeanTreesInSangre,SatisfactionMeanTreesInSeeno,SheepNECSatifactionIndex,TreeDensitySatisfactionOldes,cattlesWeightGain,goodShepherdPercentage,interfaceNumberOfCampI,meanCattlesLiveWeight,meanCattlesNEC,meanFruitsConsumedCattle,meanFruitsConsumedSheep,meanGrass,meanLeavesConsumedCattle,meanLeavesConsumedSheep,meanSheepsLiveWeight,meanSheepsNEC,openmole$experiment,proportionBigHerders,proportionMediumHerders,sheepsWeightGain,sumLargeHerder,sumMediumHerder,sumSmallHerder,totalCattles,totalFoyers,totalGrass,totalSheeps,totalTrees,totalTreesOldes,totalTreesYoung
3.0,1.0,0.8005479452054794,0.4341735932115034,0.9005479452054794,1.0,0.4720721712183961,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.23636408124453137,80.0,70.0,215.79619004150766,3.2301600489738562,1723.429509913573,417.1648970249603,103194.16961230483,4763.848729670883,1287.9424291821406,39.88707907992914,3.2471874407038066,8262,40.0,0.0,-0.052843789026204034,187.0,0.0,286.0,8067.0,473.0,5.4589715724909194E7,11964.0,6.5953556E7,95518.72967863893,29157.179584120982
3.0,1.0,0.8005479452054794,0.42559356956866295,0.9005479452054794,1.0,0.46957681421940456,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.21606528887313972,80.0,90.0,209.50087870922536,3.025649974071312,2503.78384799451,734.1999642645451,95742.61144167514,7060.351306970337,1818.0934909046448,39.81388522178428,3.2383330136040605,8264,40.0,0.0,-0.05894219575115406,235.0,0.0,370.0,10339.0,605.0,5.0647841452646144E7,15170.0,6.1236438E7,88624.22117202269,27134.640831758035
3.0,1.0,0.8005479452054794,0.4144015497440155,0.9005479452054794,1.0,0.46155172072980294,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.24102697279818103,80.0,100.0,211.26563800174077,3.122905893757255,2475.427883149075,775.614096083325,92368.81840254902,8609.632413579213,2058.6548620040544,39.87327218307625,3.2460440334131775,8265,40.0,0.0,-0.057095966877491834,265.0,0.0,428.0,11823.0,693.0,4.886310493494843E7,17206.0,5.9594856E7,86468.03024574669,26187.652173913044
3.0,1.0,0.9005479452054794,0.4399103183206859,0.9005479452054794,1.0,0.4394027791465458,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.215285146000362,80.0,40.0,195.01244248808186,2.775931796358162,1559.7051714342988,389.76699910693566,111086.17321413188,3156.307538325192,763.4755967967321,39.89225273475827,3.2484261988829006,8267,40.0,10.0,-0.04700835410201456,109.0,34.0,135.0,5034.0,278.0,5.876458563027577E7,7177.0,7.0804339E7,102568.13610586012,31277.49527410208
3.0,1.0,0.9005479452054794,0.41977466158709575,0.9005479452054794,1.0,0.41786739077571533,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1724136067593997,100.0,50.0,218.94589260590817,3.33316167086037,1423.4160881760697,425.4751740966481,113161.51075027006,3208.904435382125,705.6816326440452,39.92211388432222,3.253591973244151,8500,30.0,0.0,-0.032804733727810675,89.0,0.0,249.0,4699.0,338.0,5.9862439186892904E7,6691.0,8.0629897E7,114656.08695652174,37763.37807183365
3.0,1.0,0.9005479452054794,0.4459229328865675,0.9005479452054794,1.0,0.41529713215728786,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2773073458748879,100.0,40.0,183.72334364776827,2.630955853724797,1395.91872091103,304.32948889166704,111654.14666462578,2777.2671987619697,679.2878648039425,39.867779241062486,3.2427775660448037,8499,30.0,0.0,-0.0638647805866208,89.0,0.0,189.0,4368.0,278.0,5.906504358558701E7,6105.0,8.1988481E7,116589.89792060491,38397.778827977316
3.0,1.0,0.9005479452054794,0.46785430212739093,0.9005479452054794,1.0,0.46769648380784046,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2553594559571834,100.0,30.0,200.8561962497095,2.9352638863631233,990.3492004783507,231.3400210569455,115895.70808451605,2139.312549011589,517.7488090547264,39.8643257632248,3.2438852891025705,8498,30.0,0.0,-0.05574193548387101,70.0,0.0,147.0,3305.0,217.0,6.1308829576709E7,4846.0,8.4992794E7,121000.70321361058,39666.20415879017
3.0,1.0,0.9005479452054794,0.4194477060230485,0.9005479452054794,1.0,0.4225724959971535,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.3327005134821736,100.0,100.0,203.50648148301062,2.95669678592847,2723.249780574242,779.493153429399,96343.80739004757,6497.842421485637,1652.0745695747698,39.8614826736284,3.2434069415947513,8497,20.0,50.0,-0.059959595959595866,132.0,354.0,207.0,9412.0,693.0,5.0965874109335184E7,14593.0,6.9236723E7,98368.49527410208,32513.778827977316
3.0,1.0,0.9005479452054794,0.4077301030227556,0.9005479452054794,1.0,0.4018245216800634,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2442437489376557,100.0,90.0,209.41964587668744,3.2357723333494954,2546.186180969878,673.3724969905136,102456.6787832301,5583.727351721345,1372.947975378171,39.89786789151058,3.2498964746777577,8496,20.0,50.0,-0.04574068479685705,120.0,309.0,176.0,8287.0,605.0,5.4199583076328665E7,12783.0,7.0967508E7,100826.3156899811,33327.76370510397
3.0,1.0,0.9005479452054794,0.41401945307328003,0.9005479452054794,1.0,0.414275092936803,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.24149660468790024,100.0,80.0,220.50206717765204,3.3671197121125713,2407.3476185383843,704.662884229669,104135.15074988344,5319.737119426883,1402.5764775780312,39.809456842668105,3.241580340454491,8495,20.0,50.0,-0.041369375609149384,105.0,286.0,147.0,7308.0,538.0,5.5087494746688396E7,11759.0,7.3403698E7,104350.595463138,34408.75803402647
3.0,1.0,0.9005479452054794,0.41742766949520693,0.9005479452054794,1.0,0.40840858408873704,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2804192108392453,100.0,70.0,212.13141370552282,3.1510815595662955,1951.8674858957818,586.6546891109106,106313.21765164625,4477.3238603793125,1050.0729920208048,39.87356119398797,3.245627944191839,8494,20.0,50.0,-0.05621006178113826,100.0,233.0,140.0,6829.0,473.0,5.623969213772091E7,10093.0,7.4346628E7,105715.80529300567,34826.02457466919
3.0,1.0,0.9005479452054794,0.4307769272092399,0.9005479452054794,1.0,0.42249597099113617,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2971058583024285,100.0,60.0,208.3805986545724,3.012999454157269,2238.5975684350105,534.8178579679134,108338.99891334654,3684.925474969775,990.6043363269946,39.87032024092576,3.245228748592332,8493,20.0,50.0,-0.054993519123473965,94.0,210.0,104.0,6066.0,408.0,5.731133042516027E7,9369.0,7.6037208E7,108167.73913043478,35569.89413988658
3.0,1.0,0.9005479452054794,0.4469392883196887,0.9005479452054794,1.0,0.44581745967415093,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.3096213429906968,100.0,50.0,196.26199520862266,2.8985748478490847,1624.0779132118093,405.49523187964337,111304.08267500588,3162.217852676976,803.8706696632885,39.84933291054029,3.2425051778875744,8492,20.0,50.0,-0.0643631187935748,65.0,185.0,88.0,4560.0,338.0,5.887985973507811E7,7091.0,7.9376725E7,112895.61247637052,37154.907372400754
3.0,1.0,0.9005479452054794,0.46105745540553855,0.9005479452054794,1.0,0.45019217502710157,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.24840016873557458,100.0,40.0,198.0430134588347,2.790900774753267,1139.430042459296,316.59517534024945,114381.62924997055,2271.8683748171056,616.7859749748204,39.86884748874476,3.2446534681222725,8491,20.0,50.0,-0.05266701872856051,56.0,139.0,83.0,3769.0,278.0,6.050788187323443E7,5751.0,8.2638705E7,117503.07939508506,38713.75425330813
3.0,1.0,0.9005479452054794,0.4726406161227195,0.9005479452054794,1.0,0.47933716305788776,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.25571919909035823,100.0,30.0,174.5657202006354,2.3143113872483405,945.15946808929,234.34940000086746,115778.91977243923,1982.0704250427373,548.8691495197071,39.65588903729827,3.214052118570562,8490,20.0,50.0,-0.06709677419354844,43.0,117.0,57.0,2946.0,217.0,6.124704855962028E7,4697.0,8.600862E7,121939.53875236295,40647.64461247637
3.0,1.0,0.9005479452054794,0.4206963470319635,0.9005479452054794,1.0,0.386144910018802,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.3084973739958513,100.0,60.0,211.3954947069292,3.1419496101971447,2965.6895718625474,751.5417779020643,103726.06557761799,4941.492696205176,1308.1992934154546,39.862862095753506,3.242602809126997,8565,40.0,20.0,-0.06539477021081841,161.0,91.0,156.0,7597.0,408.0,5.487108869055989E7,11029.0,7.3471595E7,104526.14555765595,34361.55765595463
3.0,1.0,0.9005479452054794,0.4027427814839334,0.9005479452054794,1.0,0.38036920099811583,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.3254998549954591,100.0,80.0,209.68484443988166,3.086478753896081,2622.573380262952,794.9924951109807,97981.67316268405,6453.358506908112,1608.6697380744201,39.843313028063235,3.2407477819623045,8559,40.0,10.0,-0.07452788104089203,214.0,64.0,260.0,9510.0,538.0,5.1832305103059806E7,14363.0,7.0788778E7,100555.06805293006,33261.14744801512
3.0,1.0,0.9005479452054794,0.4466813963764914,0.9005479452054794,1.0,0.42907013446120823,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2565396865976848,100.0,30.0,201.879771478718,2.977950341677112,1230.4014390329066,367.46460557089137,113645.69364836198,2566.8356401416554,661.8202081174251,39.731232103494975,3.2344998736101247,8554,40.0,10.0,-0.05792415301962518,91.0,22.0,104.0,3720.0,217.0,6.0118571939983435E7,5852.0,8.3942324E7,119427.49527410208,39253.64650283554
3.0,1.0,0.9005479452054794,0.40267391888262155,0.9005479452054794,1.0,0.36327558420628525,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.27869362272563364,100.0,60.0,214.62703113289922,3.2225851800248195,2283.1809534420736,665.7953270941805,103407.65988564727,5856.240158832847,1297.8428255956035,39.859063825818446,3.2428777408444787,8549,40.0,0.0,-0.06541254620559965,178.0,0.0,230.0,7863.0,408.0,5.470265207950737E7,11081.0,7.4368281E7,105838.52741020794,34744.23440453686
3.0,1.0,0.9005479452054794,0.465321633735244,0.9005479452054794,1.0,0.4512732782021337,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.20721701415353072,100.0,30.0,218.08175746151306,3.2579655730338715,1548.1092125158013,357.4039545663875,115257.24885865883,2416.864785874277,591.4541556034332,39.90159739664977,3.247737642671995,8546,40.0,0.0,-0.05058064516129036,87.0,0.0,130.0,3680.0,217.0,6.097108464623049E7,5594.0,8.4108577E7,119815.54442344046,39179.875236294894
3.0,1.0,0.9005479452054794,0.4201105056780567,0.9005479452054794,1.0,0.4109202016601314,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.34527300237420644,100.0,80.0,209.62578188106352,3.125866367303889,2496.3360081507158,791.4094233346965,99951.59760590445,5281.395797695594,1453.3649737660762,39.854308141198,3.241213039233685,8543,30.0,50.0,-0.06820147415447561,149.0,285.0,104.0,8300.0,538.0,5.287439513352352E7,13243.0,7.1105879E7,101134.37996219282,33281.27032136106
3.0,1.0,0.9005479452054794,0.42540357238785925,0.9005479452054794,1.0,0.41078028471662636,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2339246414416272,100.0,60.0,207.32229263420203,3.0792629356552825,2228.122624844895,604.8998455408375,105167.4180274992,4731.457350451724,1218.8289394114486,39.89168546331482,3.2484397699142713,8541,30.0,50.0,-0.04730370561728641,131.0,210.0,67.0,6961.0,408.0,5.563356413654699E7,10367.0,7.4321172E7,105829.31758034027,34664.391304347824
3.0,1.0,0.9005479452054794,0.4305933371159925,0.9005479452054794,1.0,0.42369781956715574,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.24673352847017513,100.0,50.0,195.35435009176294,2.83020862403288,1670.9416128506273,453.7400809086019,107665.3841121479,4592.601903895076,1091.99626821383,39.81007765997024,3.23211279864966,8540,30.0,50.0,-0.05997633136094659,114.0,166.0,58.0,5792.0,338.0,5.6954988195326276E7,8943.0,7.7347042E7,110120.18525519849,36093.50472589792
3.0,1.0,0.9005479452054794,0.4354222923031438,0.9005479452054794,1.0,0.4254370749975362,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.262577622060731,100.0,40.0,199.41848377087618,2.894478020600291,1582.9429657177952,407.995120774446,111044.41750441052,3375.71979257644,844.4742190023919,39.870783856139894,3.2453351031604494,8539,30.0,50.0,-0.0624460431654676,93.0,137.0,48.0,4603.0,278.0,5.8742496859833226E7,7584.0,8.0590477E7,114710.76559546313,37634.18147448015
3.0,1.0,0.9005479452054794,0.46663089451423523,0.9005479452054794,1.0,0.4526229404709299,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.21935483870967762,100.0,30.0,205.2607025662482,3.116783227616935,759.8218430705334,226.1508262673036,114613.46600321258,1980.5987932371886,591.2214049910617,39.90355061467152,3.249553729048749,8538,30.0,50.0,-0.038832947124985064,73.0,99.0,45.0,3527.0,217.0,6.0630523515699476E7,5610.0,8.4239726E7,119713.75803402647,39529.58034026465
3.0,1.0,0.9005479452054794,0.40465911561801976,0.9005479452054794,1.0,0.3824570558817134,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.3551858913097517,100.0,100.0,202.21479506730762,2.98899762870743,3603.5641041529375,979.6297983701563,90686.97282261748,7491.772233084873,1922.2874529166018,39.840398180577054,3.239719771752892,8537,30.0,40.0,-0.07527152129887929,202.0,284.0,207.0,11157.0,693.0,4.797340862316465E7,17013.0,6.8217158E7,96941.9584120983,32012.971644612477
3.0,1.0,0.9005479452054794,0.4217609614503234,0.9005479452054794,1.0,0.4341375973926771,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.25490524553585064,100.0,80.0,212.85253154079197,3.162847482751602,1562.8386640265244,497.4470736204565,106708.42996265121,3838.276054233065,1032.3815337407232,39.880751998581,3.2460705492897204,8447,10.0,50.0,-0.04538289962825258,67.0,272.0,199.0,6353.0,538.0,5.6448759450242475E7,9996.0,7.4086973E7,105335.04536862003,34715.94328922495
3.0,1.0,0.9005479452054794,0.4024326955734178,0.9005479452054794,1.0,0.39615894939431673,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2710238527883761,100.0,90.0,220.42397570154515,3.3923345562866936,2264.999455389456,569.4607901148951,104003.71875374013,5425.10973160497,1128.8937357301654,39.88922360046661,3.2476880861026434,8456,20.0,0.0,-0.05309726719510073,128.0,0.0,477.0,7812.0,605.0,5.5017967220728576E7,10871.0,7.193054E7,102285.89792060491,33688.65784499055
3.0,1.0,0.9005479452054794,0.4205942862962775,0.9005479452054794,1.0,0.41620410449661355,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2178946217232796,100.0,80.0,217.11130820396167,3.224771934886723,1844.1103755241002,577.2147645764028,107900.60620136198,4072.324713407298,1011.3867487708537,39.6572977190778,3.217114796540922,8455,20.0,0.0,-0.04701706680051736,96.0,0.0,442.0,6178.0,538.0,5.70794206805205E7,8899.0,7.4905204E7,106555.79584120982,35041.94328922495
3.0,1.0,0.9005479452054794,0.440376495120044,0.9005479452054794,1.0,0.42661588809406586,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.3182543100099403,100.0,70.0,188.64788437279603,2.617793770360644,2110.8144307899656,536.7636509838246,106690.54031798194,4358.915258114904,1002.2071180160477,39.739389832638665,3.2297521070446633,8454,20.0,0.0,-0.07192256927635218,97.0,0.0,376.0,5904.0,473.0,5.6439295828212455E7,8340.0,7.6182276E7,108416.2911153119,35595.57277882798
3.0,1.0,0.9005479452054794,0.41953062046736506,0.9005479452054794,1.0,0.4164994627988181,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2756135670770892,100.0,60.0,207.65214541201104,3.1729332195945723,1442.5160351467857,370.0371563984172,110568.81075981697,3247.0615350045186,721.5887326130471,39.88692548551357,3.2477621644108794,8453,20.0,0.0,-0.05764705882352917,85.0,0.0,323.0,5119.0,408.0,5.8490900891943164E7,7214.0,7.8717564E7,111848.32325141777,36956.14555765595
3.0,1.0,0.9005479452054794,0.4514347086001459,0.9005479452054794,1.0,0.4505398395071736,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.29271228616704664,100.0,50.0,202.00914798129094,2.882009768671962,1153.710328541639,323.20991412639216,112971.105588626,2920.347892030839,638.8807153295066,39.86397719268824,3.2439680987908357,8452,20.0,0.0,-0.05434319526627212,69.0,0.0,269.0,4194.0,338.0,5.9761714856383145E7,5963.0,8.0930396E7,114986.74102079395,38000.775047258976
3.0,1.0,0.9005479452054794,0.44579284517591405,0.9005479452054794,1.0,0.4511106731053513,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.32806303105888046,100.0,40.0,214.37510020725705,3.259701454154275,1133.6070588308303,304.9575102165285,114814.53010643346,2280.295120280941,508.63837193578235,39.88127623545721,3.2457730891902212,8451,20.0,0.0,-0.0523741007194245,57.0,0.0,221.0,3531.0,278.0,6.073688642630336E7,4976.0,8.3604305E7,118831.11531190926,39211.049149338374
3.0,1.0,0.9005479452054794,0.47240073227700274,0.9005479452054794,1.0,0.4895271763146266,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.24749847524824495,100.0,30.0,208.37291134304522,3.12860359487499,913.2506179454508,221.42347045483382,117847.63393506414,1871.6562947289124,399.65501137734907,39.874051824431504,3.245565217391303,8450,20.0,0.0,-0.055225806451612944,43.0,0.0,174.0,2662.0,217.0,6.234139835164888E7,3782.0,8.6783319E7,123210.0245746692,40841.61814744802
3.0,1.0,0.9005479452054794,0.42224554745102694,0.9005479452054794,1.0,0.43868469430113266,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.3121927177688771,100.0,100.0,195.87321305036446,2.7680455799693564,2847.9656736305415,778.9143138442399,101191.28820717023,5490.679972807844,1382.1555097216365,39.848002304010684,3.2411672926539388,8449,10.0,50.0,-0.0695360565613522,72.0,341.0,280.0,7527.0,693.0,5.3530191461593054E7,12307.0,7.1570696E7,101689.8393194707,33604.4820415879
3.0,1.0,0.9005479452054794,0.41822393297860294,0.9005479452054794,1.0,0.42372014038265593,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2547485184787185,100.0,90.0,217.21535390801037,3.228070678526655,1656.1091848054402,524.1218169256279,106380.01105062883,4551.341985425365,1099.4049288395288,39.70620144246114,3.230889628720937,8448,10.0,50.0,-0.04567017364738992,64.0,316.0,225.0,6689.0,605.0,5.627502584578263E7,10629.0,7.3798542E7,104789.59924385633,34716.15122873346
3.0,1.0,0.9005479452054794,0.4306907237394654,0.9005479452054794,1.0,0.43567841524515627,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.30261444587417086,100.0,70.0,205.8952318730898,2.973724993053119,2114.042562471723,538.3978341847053,109958.80790711762,3950.370464833361,966.6916215341342,39.85690330398059,3.242666776290623,8446,10.0,50.0,-0.06439945473083901,62.0,231.0,180.0,5665.0,473.0,5.816820938286521E7,8657.0,7.6195699E7,108266.77882797731,35770.45935727788
3.0,1.0,0.9005479452054794,0.4542952025143806,0.9005479452054794,1.0,0.4729723853011524,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2620383173580435,100.0,100.0,188.6543466975646,2.5980640610615557,1689.743619549474,458.03430145858755,109102.42912984909,3546.549850201543,839.9398752009583,39.857947107132155,3.243568468728762,8377,0.0,20.0,-0.06562206815556777,0.0,133.0,560.0,5217.0,693.0,5.771518500969021E7,7586.0,7.5665992E7,107187.71266540643,35848.189035916825
3.0,1.0,0.9005479452054794,0.452812248186946,0.9005479452054794,1.0,0.4613000268600591,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.25220588235294183,100.0,60.0,202.1780919568742,2.906943317561985,834.273536240038,183.32588448595172,116147.99343464419,1922.6483474640042,435.38722524245975,39.871478601945405,3.2456017109152224,8365,0.0,10.0,-0.05325490196078413,0.0,51.0,357.0,2987.0,408.0,6.1442288526926726E7,4259.0,8.271882E7,117097.53875236295,39270.741020793954
3.0,1.0,0.9005479452054794,0.45011439659416724,0.9005479452054794,1.0,0.46245069361985575,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.24611969830023459,100.0,70.0,205.33725721107575,2.944913133691566,851.3216932393068,219.6251207253698,114880.82834785098,2027.279009248785,491.4210926137711,39.88250580639808,3.2471485852887705,8366,0.0,10.0,-0.05781140335086624,0.0,57.0,416.0,3428.0,473.0,6.077195819601325E7,4842.0,8.1004169E7,114770.595463138,38356.37807183365
3.0,1.0,0.9005479452054794,0.46580944136069663,0.9005479452054794,1.0,0.4827076437337679,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2817179814417317,100.0,80.0,189.45598975818575,2.595822907097157,1050.6964309449497,252.8113533418854,112993.34791852218,2516.216586576887,585.9961210643726,39.86322242453508,3.2440310976521873,8367,0.0,10.0,-0.0641669134069349,0.0,59.0,479.0,3904.0,538.0,5.977348104889822E7,5628.0,7.9449428E7,112504.65784499055,37683.296786389416
3.0,1.0,0.9005479452054794,0.4452475942488396,0.9005479452054794,1.0,0.46803622778218046,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.31702479338842865,100.0,90.0,214.31336171101952,3.1471604267408115,1336.074479536924,268.3880386794671,112949.07245814525,2900.838014192434,642.2316244407158,39.867548920948416,3.245559921284168,8368,0.0,10.0,-0.05786846914492779,0.0,62.0,543.0,4463.0,605.0,5.975005933035884E7,6276.0,7.7451288E7,109650.06616257089,36760.68620037807
3.0,1.0,0.9005479452054794,0.44058747949158905,0.9005479452054794,1.0,0.4581486093814861,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2103983194224662,100.0,100.0,228.73856562755557,3.4495846842121374,1497.8857079835075,382.71576871920126,112311.06604628087,3562.182222845573,769.6307633343539,39.90681180795418,3.2519162240914947,8369,0.0,10.0,-0.03474747474747459,0.0,71.0,622.0,5059.0,693.0,5.941255393848264E7,7189.0,7.5941237E7,107726.66729678639,35829.54631379962
3.0,1.0,0.9005479452054794,0.46017246476791174,0.9005479452054794,1.0,0.467423869123879,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.31978417266187126,100.0,40.0,195.71448711297037,2.759748887488367,542.3543480697127,161.779910914078,119147.57860236132,1173.3634790973765,313.06422292694094,39.86032523776746,3.2432945084832405,8371,0.0,20.0,-0.0624460431654676,0.0,57.0,221.0,2076.0,278.0,6.302906908064915E7,3121.0,8.7065422E7,123366.83553875236,41218.083175803404
3.0,1.0,0.9005479452054794,0.46912134230363944,0.9005479452054794,1.0,0.49036475642376587,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2208025212752385,100.0,50.0,206.63901776339523,3.0059325430918875,857.3298720046797,182.46500188182802,117869.94894496287,1725.8179892563658,393.2937513595006,39.866515611138915,3.245263744199237,8372,0.0,20.0,-0.04274556213017755,0.0,69.0,269.0,2584.0,338.0,6.2353202991885416E7,3718.0,8.481488E7,120264.63516068053,40065.950850661626
3.0,1.0,0.9005479452054794,0.4624409078699973,0.9005479452054794,1.0,0.4829203599247918,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.31740196078431454,100.0,60.0,201.65646399381382,2.902976064683097,966.1708667726015,268.3660094858563,116109.3317732898,1913.117122129209,501.28730249197065,39.76040532393844,3.2202219664834626,8373,0.0,20.0,-0.05572549019607822,0.0,85.0,323.0,3014.0,408.0,6.142183650807033E7,4559.0,8.2624699E7,116993.20982986767,39197.14744801512
3.0,1.0,0.9005479452054794,0.4522494135364476,0.9005479452054794,1.0,0.4695398071186539,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.16896866864550805,100.0,70.0,217.53347388600213,3.2246960398146234,973.7634729599931,258.37823180545973,115452.72875918134,2426.04196804947,570.6686956672069,39.91383730236384,3.2532103648763004,8374,0.0,20.0,-0.037508561144493725,0.0,97.0,376.0,3509.0,473.0,6.107449351360701E7,5225.0,8.1413686E7,115157.04347826086,38744.06427221172
3.0,1.0,0.9005479452054794,0.4375845126231178,0.9005479452054794,1.0,0.4502094418657308,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.11454545454545476,100.0,90.0,229.45185140584974,3.478288624370819,1175.7042569785608,339.63052404332973,113562.49340469223,2920.0624861794363,713.0697526907929,39.949553719008264,3.2589723320158313,8376,0.0,20.0,-0.021104132231404976,0.0,128.0,477.0,4502.0,605.0,6.007455901108221E7,6776.0,7.740045E7,109583.17580340264,36731.47448015123
3.0,1.0,0.9005479452054794,0.3991607054939326,0.9005479452054794,1.0,0.3893498218888471,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.33312414848299987,100.0,70.0,219.16892835770804,3.334271187788305,2648.1165866133992,754.214075586515,99477.48493368713,5778.440637214134,1402.0563244177781,39.8619829109341,3.2423766890339065,8582,40.0,40.0,-0.06866807610993612,201.0,182.0,90.0,9230.0,473.0,5.262358952992043E7,13810.0,7.1270248E7,101382.32514177694,33344.0415879017
3.0,1.0,0.9005479452054794,0.41251114533517064,0.9005479452054794,1.0,0.3930509848423442,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1620747634579737,100.0,50.0,220.12735125574793,3.361629346335551,2262.372056110629,611.1605457070978,108348.96394539684,4764.127363919602,1094.1927156323736,39.85642290781414,3.247628312979595,8572,40.0,30.0,-0.03653279104300622,139.0,111.0,88.0,6195.0,338.0,5.7316601927115E7,9726.0,7.708161E7,109646.2797731569,36065.64839319471
3.0,1.0,0.9005479452054794,0.4152773301101263,0.9005479452054794,1.0,0.38885979049153907,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2609005688382007,100.0,60.0,204.21102390954132,3.064516429459046,2503.498888052792,741.456521303013,100406.22229817978,5287.956954786196,1450.4579244605104,39.86065941649686,3.243624107184278,8573,40.0,30.0,-0.0658823529411761,178.0,126.0,104.0,8141.0,408.0,5.311489159573708E7,12279.0,7.2955549E7,103781.15311909263,34131.03780718336
3.0,1.0,0.9005479452054794,0.41587882649367197,0.9005479452054794,1.0,0.4072715688262041,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.24197248908840752,100.0,70.0,197.50820311376927,2.926221737942285,2903.590732547476,787.4479518720862,97809.8498428017,6518.969435545346,1535.464006846908,39.85124712681334,3.241932419620263,8574,40.0,30.0,-0.06844830395986469,197.0,136.0,140.0,9024.0,473.0,5.174141056684209E7,13258.0,7.1637669E7,101947.42533081285,33473.499054820415
3.0,1.0,0.9005479452054794,0.4042180577481285,0.9005479452054794,1.0,0.3770693079390946,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.27246388866592464,100.0,80.0,220.8896410931805,3.334427157609673,3318.17656189738,1002.7749917974231,96003.54128526822,6635.216851760053,1682.371518003658,39.89230382311524,3.2473147992937297,8575,40.0,30.0,-0.052800805227259696,220.0,171.0,147.0,10013.0,538.0,5.078587333990699E7,15699.0,6.9522747E7,98782.20604914933,32640.7561436673
